1 1 0	0101011111101010
1 1 0	0111010111111010
1 1 0	0110001000001110
1 1 0	0110011111011011
1 1 0	0110011010100100
1 1 0	0110011011001101
1 1 0	0110011011111001
1 1 0	1010111011101010
1 1 0	1110101001101010
0 0 0	0011101100000010
0 0 0	0111100000000010
0 0 0	0100100000110011
0 0 0	0100100110001110
0 0 0	0100100100010001
0 0 0	1000000100000010
1 1 0	0100110111100110
1 1 0	0100101101110000
1 1 0	0100100101001100
1 1 0	1100010110000010
2 2 0	0101101000010010
2 2 0	0100100100100101
0 0 0	0011001110000100
0 0 0	0111000010000100
0 0 0	0100000100001000
0 0 0	0100000110010111
0 0 0	1000100110000100
1 1 0	0100010101100000
1 1 0	0100001111110110
1 1 0	0100000010110101
1 1 0	0100000110100011
1 1 0	1100110100000100
2 2 0	0101001010010100
0 0 0	0011000110111000
1 1 0	0000001011001010
1 1 0	0010000011011010
1 1 0	0011011100101110
1 1 0	0011001011111011
1 1 0	0011001101000110
1 1 0	0011001111101101
1 1 0	0011001111011001
1 1 0	1111101111001010
2 2 0	1011111101001010
1 1 0	0111010000101110
1 1 0	0111001010111000
1 1 0	0111000111111011
1 1 0	0111000001000110
1 1 0	0111000011011001
1 1 0	1011100011001010
2 2 0	0110001111011010
2 2 0	0111000011101101
2 2 0	1111110001001010
1 1 0	0100011101011100
1 1 0	0100010000011111
1 1 0	0100010110100010
1 1 0	0100010100001001
1 1 0	0100010100111101
1 1 0	1100100110101110
2 2 0	0101011000111110
2 2 0	1000110100101110
0 0 0	0101000010101000
0 0 0	1000101110111000
1 1 0	0100001010001001
1 1 0	0100001110011111
1 1 0	0100001110101011
1 1 0	1100111100111000
2 2 0	0100001100110100
0 0 0	0100000001110111
0 0 0	0100000011101000
0 0 0	1000100011111011
1 1 0	0100000011011100
1 1 0	1100110001111011
2 2 0	0101001111101011
0 0 0	1000100101000110
1 1 0	0100000101010101
1 1 0	1100110111000110
2 2 0	0101001001010110
2 2 0	0100000101100001
0 0 0	1000100111011001
1 1 0	0100000111111110
1 1 0	1100110101011001
2 2 0	0101001011001001
1 1 0	0000010101001010
1 1 0	1000100111101101
3 3 0	1001101011011010
2 2 0	0101001011111101
2 2 0	1100110101101101
3 3 0	1101111001011010
0 0 0	0101010000000010
0 0 0	0001000010000010
0 0 0	1011101100100010
0 0 0	1001100011100110
0 0 0	1001110010001110
0 0 0	1001110001001100
0 0 0	1001110000010001
0 0 0	1110111000000010
1 1 0	1000111100010010
1 1 0	1001111001110000
1 1 0	1001110100110011
2 2 0	1001110000100101
2 2 0	1101001001000010
0 0 0	1001000100011111
0 0 0	1001000010100010
0 0 0	1001000001100000
0 0 0	1001000000001001
1 1 0	0101100000101110
1 1 0	0001110010101110
1 1 0	1011011100001110
1 1 0	1000001100111110
1 1 0	1001000000111101
1 1 0	1101111001101110
1 1 0	1110001000101110
2 2 0	1001001001011100
0 0 0	0001100011000110
0 0 0	1001010101110111
0 0 0	1001010000001000
0 0 0	1110011001000110
1 1 0	0101110001000110
1 1 0	1011001101100110
1 1 0	1000011101010110
1 1 0	1001010001100001
1 1 0	1001010001010101
2 2 0	1001011000110100
2 2 0	1101101000000110
1 1 0	0010111011001010
1 1 0	0001001010001010
1 1 0	0111101111101010
1 1 0	0101111010111000
1 1 0	0101110111111011
1 1 0	0101110010000100
1 1 0	0101110011011001
2 2 0	0100111111011010
2 2 0	0101110011101101
2 2 0	1101000001001010
0 0 0	0001100000000100
1 1 0	0101011000001010
1 1 0	0001101000111000
1 1 0	0001100101111011
1 1 0	0001100001101101
1 1 0	0001100001011001
2 2 0	0110101001001010
2 2 0	0011111101101010
2 2 0	0000101101011010
1 1 0	1000011011101011
1 1 0	1001011110001001
1 1 0	1001010111011100
1 1 0	1001010111101000
1 1 0	1101101110111011
1 1 0	1110011111111011
2 2 0	1011001011011011
2 2 0	1001010110110101
1 1 0	1000011110010100
1 1 0	1110011010000100
2 2 0	1011001110100100
2 2 0	1001011011110110
2 2 0	1001010010100011
2 2 0	1001010010010111
2 2 0	1101101011000100
1 1 0	1011001111111001
1 1 0	1000011111001001
1 1 0	1110011011011001
2 2 0	1001011010101011
2 2 0	1001010011111110
2 2 0	1101101010011001
0 0 0	1010100010001010
1 1 0	1110010010111000
1 1 0	1110011011101101
2 2 0	1100000111101010
2 2 0	1111010111011010
1 1 0	1011000110011000
1 1 0	1111110110101010
2 2 0	1010000011111010
2 2 0	1011001111001101
1 1 0	1000011111111101
1 1 0	1100100110011010
2 2 0	1000010110101000
1 1 0	1101100011111000
2 2 0	1001011010011111
3 3 0	1101101010101101
0 0 0	0000011010100010
0 0 0	1000111011000110
0 0 0	1000100001010000
0 0 0	1000101100010011
0 0 0	1000101010101110
0 0 0	1000101000000101
0 0 0	1111100000100010
1 1 0	0100001000100010
1 1 0	1001100100110010
1 1 0	1000101001101100
1 1 0	1000101000110001
1 1 0	1100010001100010
0 0 0	0100100010011000
0 0 0	0000110000011000
0 0 0	1000000000010100
0 0 0	1000000010001011
1 1 0	1001001110001000
1 1 0	1000010001111100
1 1 0	1000000011010110
1 1 0	1000000010111111
1 1 0	1100111011011000
2 2 0	1000000110101001
2 2 0	1111001010011000
0 0 0	0000111011100110
0 0 0	1000001000101000
1 1 0	0100101001100110
1 1 0	1001000101110110
1 1 0	1000011010000010
1 1 0	1000001101010111
1 1 0	1000001001000001
1 1 0	1000001001110101
1 1 0	1100110000100110
1 1 0	1111000001100110
1 1 0	0011100011101010
1 1 0	0000010010101010
1 1 0	1100011001101010
2 2 0	0101100111111010
2 2 0	0100111000001110
2 2 0	0100101111011011
2 2 0	0100101010100100
2 2 0	0100101011001101
2 2 0	0100101011111001
0 0 0	0100000000101010
0 0 0	0000101010001110
1 1 0	0111110001101010
1 1 0	0000111101011011
1 1 0	0000111000100100
1 1 0	0000111001001101
1 1 0	0000111001111001
2 2 0	0001110101111010
0 0 0	1000011100111111
0 0 0	1000011001000000
1 1 0	1000011000101001
1 1 0	1100100001001110
1 1 0	1111010000001110
2 2 0	1001010100011110
2 2 0	1000011000011101
1 1 0	1000001110010101
1 1 0	1000001010000011
1 1 0	1000001010110111
1 1 0	1100110011100100
2 2 0	1001000110110100
2 2 0	1111000010100100
1 1 0	1011111010101010
1 1 0	1101111110111010
1 1 0	1100110110011011
1 1 0	1100110010001101
1 1 0	1100110010111001
1 1 0	1001000011001011
1 1 0	1001000111011101
2 2 0	1001000111101001
2 2 0	1110001111111010
1 1 0	1000001111111100
1 1 0	1000001111001000
2 2 0	1111000111011011
1 1 0	1111000011001101
2 2 0	1000001011011110
2 2 0	1111000011111001
0 0 0	0110011101110000
1 1 0	0001011100000010
1 1 0	0111011000010010
1 1 0	0110010000110011
1 1 0	0110010110001110
1 1 0	0110010101001100
1 1 0	0110010100010001
1 1 0	1110100110000010
2 2 0	0010101101000010
2 2 0	0110000111100110
2 2 0	0110010100100101
0 0 0	0010000010110011
1 1 0	0101001110000010
1 1 0	0110111111000010
1 1 0	0011001010010010
1 1 0	0010001111110000
1 1 0	0010000100001110
1 1 0	0010000111001100
1 1 0	0010000110010001
2 2 0	0010010101100110
2 2 0	0010000110100101
0 0 0	1010100011010111
1 1 0	1011101011110110
1 1 0	1010101110010100
1 1 0	1010100110101000
1 1 0	1010100111000001
1 1 0	1010100111110101
1 1 0	1101101111100110
2 2 0	1010100101101010
2 2 0	1110011110100110
1 1 0	1011110001100000
1 1 0	1010111001000001
1 1 0	1010111111111100
1 1 0	1010111101010111
1 1 0	1101110101110000
1 1 0	1110000100110000
2 2 0	1010111100111110
2 2 0	1010111101100011
1 1 0	1011111100100011
1 1 0	1010110010111111
1 1 0	1010110000010100
1 1 0	1010110000100000
1 1 0	1101111000110011
1 1 0	1110001001110011
2 2 0	1010110001111101
1 1 0	1011111000000001
1 1 0	1101111100010001
1 1 0	1110001101010001
2 2 0	1010110110011101
2 2 0	1010110101011111
2 2 0	1010110100110110
1 1 0	1001000101000010
1 1 0	1100110000010010
1 1 0	1101111110001110
1 1 0	1101111101001100
2 2 0	1101111100100101
2 2 0	1011111010011110
2 2 0	1011111001011100
2 2 0	1011111000110101
2 2 0	1111000001010010
1 1 0	1010110111000000
2 2 0	1110001111001110
3 3 0	1010110110101001
1 1 0	1110001100001100
3 3 0	1010110101101011
2 2 0	1110001101100101
0 0 0	0101000110001010
0 0 0	0001010100001010
0 0 0	1001100010111011
0 0 0	1001100100000110
0 0 0	1001100111000100
0 0 0	1001100110011001
1 1 0	1000101010011010
1 1 0	1001110101101110
1 1 0	1001101111111000
2 2 0	1001100110101101
0 0 0	0010001010111011
1 1 0	0011000010011010
1 1 0	0010011101101110
1 1 0	0010000111111000
1 1 0	0010001100000110
1 1 0	0010001111000100
1 1 0	0010001110011001
2 2 0	0010001110101101
2 2 0	1010111100001010
1 1 0	0110001111101110
1 1 0	0110010101111000
1 1 0	0110011000111011
1 1 0	0110011110000110
1 1 0	0110011101000100
1 1 0	0110011100011001
2 2 0	0111010000011010
2 2 0	0110011100101101
1 1 0	1110111001011111
1 1 0	1110111111100010
1 1 0	1110111100100000
1 1 0	1110111101111101
2 2 0	1110110100011100
2 2 0	1110111101001001
2 2 0	1111110001111110
0 0 0	1110100011001001
1 1 0	1111101011101000
2 2 0	1110100101110100
2 2 0	1110100110110110
2 2 0	1110100111011111
2 2 0	1110100111101011
0 0 0	1110101010101000
1 1 0	1110101000110111
1 1 0	1110101011110101
1 1 0	1110101010011100
1 1 0	1111100110101011
1 1 0	1111100000010110
2 2 0	1110101101001000
2 2 0	1110101100100001
2 2 0	1110101100010101
1 1 0	1110101111010111
1 1 0	1111100011010100
2 2 0	1110101111100011
0 0 0	1111100010001001
2 2 0	1110101110111110
2 2 0	1111100010111101
1 1 0	0000110011011010
1 1 0	0001110110111000
1 1 0	0001111011111011
1 1 0	0001111101000110
1 1 0	0001111110000100
1 1 0	0001111111101101
1 1 0	0001111111011001
2 2 0	0001101100101110
2 2 0	1001001101001010
0 0 0	0110111010001001
1 1 0	0111110010101000
1 1 0	0110111100110100
1 1 0	0110111111110110
1 1 0	0110111110011111
1 1 0	0110111110101011
1 1 0	1110001100111000
2 2 0	0110101101011100
0 0 0	0110110001110111
0 0 0	0110110011101000
1 1 0	0111111111101011
1 1 0	0110100000011111
1 1 0	0110110010110101
1 1 0	0110110011011100
1 1 0	1110000001111011
1 1 0	0111111001010110
1 1 0	0110100110100010
1 1 0	0110110100001000
2 2 0	0110110101100001
2 2 0	0110110101010101
2 2 0	1110000111000110
1 1 0	0111111010010100
1 1 0	1110000100000100
2 2 0	0110100101100000
2 2 0	0110110110100011
2 2 0	0110110110010111
1 1 0	0111111011001001
1 1 0	0110110111111110
2 2 0	0110100100111101
2 2 0	1110000101011001
1 1 0	0111111011111101
2 2 0	0111101000111110
2 2 0	1111001001011010
2 2 0	0110100100001001
2 2 0	1110010110101110
2 2 0	1110000101101101
0 0 0	0010101000001001
1 1 0	0101100100111000
1 1 0	0011100000101000
1 1 0	0010111111011100
1 1 0	0010101110110100
1 1 0	0010101101110110
1 1 0	0010101100011111
1 1 0	0010101100101011
0 0 0	0010100011110111
1 1 0	0010100000110101
1 1 0	0010100001011100
1 1 0	0010100001101000
2 2 0	0101101001111011
2 2 0	0011101101101011
2 2 0	0010110010011111
1 1 0	0101101111000110
1 1 0	0010100110001000
2 2 0	0011101011010110
2 2 0	0010110100100010
2 2 0	0010100111100001
2 2 0	0010100111010101
1 1 0	0101101100000100
1 1 0	0011101000010100
1 1 0	0010100100100011
1 1 0	0010100100010111
2 2 0	0010110111100000
1 1 0	0101111110101110
2 2 0	0100100001011010
2 2 0	0101101101101101
2 2 0	0101101101011001
2 2 0	0011111010111110
2 2 0	0010110110001001
2 2 0	0010110110111101
2 2 0	0011101001111101
2 2 0	0010100101111110
2 2 0	0011101001001001
0 0 0	1010000001010001
0 0 0	1010000000111000
0 0 0	1010000000001100
1 1 0	1011001100001111
1 1 0	1010001001101101
1 1 0	1010000010010011
2 2 0	1101001000011111
0 0 0	1011000001001100
1 1 0	1011001010110010
1 1 0	1011001001110000
1 1 0	1011001000011001
1 1 0	1100000000111110
2 2 0	1011001000101101
1 1 0	1010001100010010
1 1 0	1010001101111011
1 1 0	1101000101011100
2 2 0	1010001111010000
2 2 0	1010001101001111
1 1 0	1010000101110011
1 1 0	1101001101100000
2 2 0	1010000111101100
2 2 0	1010000101000111
1 1 0	1101001100001001
2 2 0	1010000110000101
2 2 0	1010000100011010
2 2 0	1010000110110001
2 2 0	1101001110100010
2 2 0	1101001100111101
1 1 0	1011010110011001
1 1 0	1010011000000101
1 1 0	1010011011000111
1 1 0	1010011010101110
1 1 0	1101010010001001
2 2 0	1010011010011010
1 1 0	1011010011100110
1 1 0	1100011010101000
2 2 0	1011010000100100
2 2 0	1011010010001111
2 2 0	1011010010111011
1 1 0	1010011100010011
2 2 0	1010011101111010
2 2 0	1010011100100111
2 2 0	1101010100110100
2 2 0	1010011111010001
2 2 0	1010011111100101
2 2 0	1101010111110110
2 2 0	1010011110001100
2 2 0	1101010110011111
2 2 0	1101010110101011
1 1 0	1011011101100111
1 1 0	1010010001010000
1 1 0	1010010001100100
1 1 0	1101011001110111
2 2 0	1010010000111001
1 1 0	1011011111111000
1 1 0	1101011011101000
2 2 0	1010010010100110
2 2 0	1010010011001111
1 1 0	1011011111001100
2 2 0	1011011110100101
2 2 0	1100010111101011
2 2 0	1010010010010010
2 2 0	1101011010110101
2 2 0	1101011011011100
0 0 0	1101011100001000
1 1 0	1011011000011000
2 2 0	1010010100101111
2 2 0	1010010100011011
1 1 0	1100010001010110
1 1 0	1101011101100001
1 1 0	1101011101010101
1 1 0	1011011001110001
2 2 0	1011011001000101
2 2 0	1010010101110010
1 1 0	1100010010010100
2 2 0	1101011110100011
2 2 0	1101011110010111
2 2 0	1011011010110011
2 2 0	1011011010000111
2 2 0	1010010110110000
0 0 0	1100010011001001
1 1 0	1101011111111110
1 1 0	1011011011101110
1 1 0	1100010011111101
0 0 0	0100110010001010
0 0 0	0111111111111000
0 0 0	0111110111000100
0 0 0	0111110110011001
0 0 0	1111000100001010
1 1 0	0101101010101010
1 1 0	0110111010011010
1 1 0	0111010101000010
1 1 0	0111110010111011
1 1 0	0111110100000110
1 1 0	1011010110001010
2 2 0	0111100101101110
2 2 0	0111110110101101
0 0 0	0011101110111010
0 0 0	0010100010001101
1 1 0	0001100110101010
1 1 0	0010000001100010
1 1 0	0010101011011000
1 1 0	0010100110011011
1 1 0	0010100000100110
1 1 0	0010100011100100
1 1 0	0010100010111001
1 1 0	1010010000101010
1 1 0	1110000010101010
2 2 0	0010110001001110
0 0 0	0000100100011100
0 0 0	0000110011001001
0 0 0	1000000101111000
1 1 0	0011110011111000
1 1 0	0001111011101000
1 1 0	0000010100110000
1 1 0	0000110101110100
1 1 0	0000110110110110
1 1 0	0000110111011111
1 1 0	0000110111101011
1 1 0	1100010111111000
0 0 0	0000011100001100
0 0 0	0000101100100000
0 0 0	0000111111010111
1 1 0	0011111011000100
1 1 0	0001110011010100
1 1 0	0000111011110101
1 1 0	0000111101001000
1 1 0	0000111111100011
1 1 0	1000001101000100
1 1 0	1100011111000100
0 0 0	0001110010001001
0 0 0	0000011101010001
0 0 0	0000111010101000
0 0 0	1000001100011001
1 1 0	0011111010011001
1 1 0	0000101101111101
1 1 0	0000111100010101
1 1 0	0000111110111110
1 1 0	1100011110011001
0 0 0	1000001000111011
1 1 0	1011001000001010
1 1 0	1001000000011010
1 1 0	1000101111000010
1 1 0	1000011111101110
1 1 0	1000001110000110
1 1 0	1000001100101101
2 2 0	0100101100001010
1 1 0	0011101001101110
1 1 0	0011111110111011
1 1 0	1111011010001010
2 2 0	0010110110011010
2 2 0	0011011001000010
2 2 0	0011111000000110
2 2 0	0011111010101101
1 1 0	0001100001111110
1 1 0	0001110110101011
2 2 0	0001010001010010
2 2 0	0001110000010110
2 2 0	0001110010111101
2 2 0	1101010010011010
0 0 0	0000011111001110
1 1 0	0000001110100110
1 1 0	0000011001110011
1 1 0	0000011101100101
1 1 0	1100111101000010
1 1 0	0000101111100010
1 1 0	1100001101101110
2 2 0	0000101001011111
2 2 0	0000101101001001
1 1 0	0000111000110111
1 1 0	0000111010011100
2 2 0	1100011010111011
1 1 0	0000111100100001
1 1 0	1100011100000110
2 2 0	1100011110101101
0 0 0	0110111010101110
1 1 0	0001110000100010
1 1 0	0101111100100010
1 1 0	0111110100110010
1 1 0	0110101011000110
1 1 0	0110110001010000
1 1 0	0110111100010011
1 1 0	0110111001101100
1 1 0	0110111000000101
1 1 0	0110111000110001
1 1 0	1010011000100010
1 1 0	1110001010100010
0 0 0	0111011110001000
0 0 0	0110010010001011
0 0 0	1110100000011000
1 1 0	0001011010011000
1 1 0	0101010110011000
1 1 0	0110000001111100
1 1 0	0110010000010100
1 1 0	0110010011010110
1 1 0	0110010010111111
1 1 0	1010110010011000
2 2 0	0110010110101001
0 0 0	0001010001100110
0 0 0	0110011000101000
0 0 0	0110011001000001
0 0 0	1010111001100110
0 0 0	1110101011100110
1 1 0	0101011101100110
1 1 0	0111010101110110
1 1 0	0110001010000010
1 1 0	0110011101010111
1 1 0	0110011001110101
0 0 0	0001000000001110
0 0 0	0001010011001101
1 1 0	0000011111111010
1 1 0	0001010111011011
1 1 0	0001010010100100
1 1 0	0001010011111001
1 1 0	1001100001101010
1 1 0	1101110011101010
2 2 0	0010010111101010
1 1 0	0100010011111010
1 1 0	0101001100001110
1 1 0	0101011111111001
1 1 0	1001111111101010
2 2 0	0101011011011011
2 2 0	0101011110100100
2 2 0	0101011111001101
2 2 0	1101101101101010
1 1 0	0111000100011110
1 1 0	0111010011001011
1 1 0	0111010110110100
1 1 0	0111010111011101
1 1 0	0111010111101001
2 2 0	1011110111111010
2 2 0	1111100101111010
1 1 0	0110001100111111
1 1 0	0110001001000000
1 1 0	0110001000101001
1 1 0	1010101000001110
1 1 0	1110111010001110
2 2 0	0110001000011101
1 1 0	0110011111111100
1 1 0	0110011111001000
2 2 0	0110011110010101
2 2 0	1010111111011011
2 2 0	1110101101011011
0 0 0	0110011010000011
1 1 0	0110011010110111
1 1 0	1010111010100100
1 1 0	1110101000100100
1 1 0	0110011011011110
1 1 0	1010111011001101
2 2 0	1110101001001101
1 1 0	1010111011111001
2 2 0	1110101001111001
1 1 0	0010001001101010
0 0 0	0000101000000010
0 0 0	0011100101110000
0 0 0	0011101000110011
0 0 0	0011101110001110
0 0 0	0011101100010001
1 1 0	0010100000010010
1 1 0	0011111111100110
1 1 0	0011101101001100
1 1 0	0011101100100101
1 1 0	1011011110000010
1 1 0	1111001100000010
0 0 0	0111110011100110
0 0 0	0111100100110011
0 0 0	0111100010001110
0 0 0	0111100000010001
0 0 0	1011000000000010
1 1 0	0111101001110000
1 1 0	0111100001001100
1 1 0	1111010010000010
2 2 0	0110101100010010
2 2 0	0111100000100101
0 0 0	0100110011010111
0 0 0	0100100010111111
0 0 0	0100100000010100
0 0 0	0100100000100000
0 0 0	1000000000110011
1 1 0	0101101100100011
1 1 0	0100101001000001
1 1 0	0100100001111101
1 1 0	1100010010110011
0 0 0	0100100111000000
0 0 0	0100100110011101
0 0 0	1000000110001110
1 1 0	0100101111111100
1 1 0	0100100110101001
1 1 0	1100010100001110
2 2 0	0101101010011110
2 2 0	0100110101101010
0 0 0	1000000100010001
1 1 0	0101101000000001
1 1 0	0100110111110101
1 1 0	0100100101011111
1 1 0	0100100100110110
1 1 0	1100010110010001
2 2 0	0100101101100011
0 0 0	0000110110000010
0 0 0	1000001101110000
0 0 0	1000000101001100
1 1 0	1000010111100110
2 2 0	1001001000010010
2 2 0	1000000100100101
1 1 0	0101111011110110
1 1 0	0100111110010100
1 1 0	0100110110101000
1 1 0	0100110111000001
1 1 0	1100000101100110
1 1 0	0101100001100000
1 1 0	0100101101010111
1 1 0	1100011111110000
2 2 0	0100101100111110
1 1 0	1100010111001100
2 2 0	0101101001011100
2 2 0	0100100101101011
2 2 0	1101011010010010
2 2 0	1100010110100101
2 2 0	0101101000110101
0 0 0	0000001010000100
0 0 0	0010000010010100
0 0 0	0011001100001000
0 0 0	0011001110100011
0 0 0	0011001110010111
0 0 0	1111101110000100
1 1 0	0011011101100000
1 1 0	0011000111110110
1 1 0	0011001010110101
1 1 0	1011111100000100
0 0 0	0111010001100000
0 0 0	0111000000001000
0 0 0	1011100010000100
1 1 0	0110001110010100
1 1 0	0111001011110110
1 1 0	0111000110110101
1 1 0	0111000010100011
1 1 0	0111000010010111
1 1 0	1111110000000100
0 0 0	0100000000111001
0 0 0	0100000100011011
0 0 0	1000100100001000
0 0 0	1100110110001000
1 1 0	0100010111101100
1 1 0	0100000100101111
2 2 0	0101001000011000
2 2 0	0100001101111010
0 0 0	0100000010100110
0 0 0	0100000110110000
0 0 0	1000100110010111
1 1 0	0100010101110011
1 1 0	1100110100010111
2 2 0	0101001010000111
2 2 0	0100001111100101
1 1 0	0000010100000100
1 1 0	1001101010010100
1 1 0	1000110101100000
1 1 0	1000101111110110
1 1 0	1000100010110101
1 1 0	1000100110100011
0 0 0	0100010001010001
1 1 0	0101011001110000
1 1 0	0100011100010010
1 1 0	0100010101000111
1 1 0	1100100111100000
1 1 0	0101000011100110
1 1 0	0100001011000111
1 1 0	0100001111010001
1 1 0	1100111101110110
1 1 0	0100000010010010
1 1 0	1100110000110101
2 2 0	0101001110100101
1 1 0	0101001010110011
1 1 0	1100110100100011
2 2 0	1101111000010100
0 0 0	0000000010111000
0 0 0	0010001010101000
0 0 0	0011000010001001
0 0 0	1111100110111000
1 1 0	0011010101011100
1 1 0	0011000100110100
1 1 0	0011000110011111
1 1 0	0011000110101011
2 2 0	1011110100111000
0 0 0	0000011000101110
1 1 0	0001000111011010
1 1 0	0000001111111011
1 1 0	0000001001000110
1 1 0	0000001011101101
1 1 0	0000001011011001
1 1 0	1000111001001010
2 2 0	1100101011001010
0 0 0	0010000011001001
1 1 0	0010000001010110
1 1 0	0010000011111101
2 2 0	0010010000111110
2 2 0	0010000111101011
2 2 0	1110100011011010
3 3 0	1010110001011010
1 1 0	0011011110100010
1 1 0	0011011100001001
1 1 0	0011011100111101
1 1 0	1011101110101110
1 1 0	1111111100101110
2 2 0	0011011000011111
1 1 0	0011001001110111
1 1 0	0011001011011100
1 1 0	0011001011101000
1 1 0	1111101011111011
2 2 0	1011111001111011
1 1 0	0011001101100001
1 1 0	0011001101010101
1 1 0	1011111111000110
1 1 0	1111101101000110
1 1 0	0011001111111110
1 1 0	1111101111101101
2 2 0	1011111101101101
1 1 0	1011111101011001
1 1 0	1111101111011001
1 1 0	0111011101001010
0 0 0	0111010000001001
1 1 0	0110011100111110
1 1 0	0111011001011100
1 1 0	0111010100011111
1 1 0	0111010010100010
1 1 0	1111100010101110
2 2 0	0111010000111101
2 2 0	1011110000101110
0 0 0	1011101010111000
1 1 0	0110000110101000
1 1 0	0111001110001001
1 1 0	0111001010011111
1 1 0	0111001010101011
1 1 0	1111111000111000
2 2 0	0111001000110100
1 1 0	0110001011101011
1 1 0	0111000101110111
1 1 0	0111000111011100
1 1 0	0111000111101000
1 1 0	1011100111111011
1 1 0	1111110101111011
0 0 0	1011100001000110
1 1 0	1111110011000110
2 2 0	0110001101010110
2 2 0	0111000001100001
2 2 0	0111000001010101
1 1 0	1011100011011001
2 2 0	0110001111001001
2 2 0	0111000011111110
2 2 0	1111110001011001
1 1 0	1011100011101101
2 2 0	0011010001001010
2 2 0	1010101111011010
1 1 0	0110001111111101
2 2 0	1110111101011010
2 2 0	1111110001101101
0 0 0	0101010001001100
1 1 0	0100011001101101
1 1 0	0100011111010000
1 1 0	0100011101111011
1 1 0	0100011101001111
1 1 0	1000111101011100
1 1 0	1100101111011100
0 0 0	0100010010010011
